,price_close,price_open,price_high,price_low,time_close,time_open,trades_count,volume_traded,request_type,symbol_id,period_id,time_start,limit
65,9811.04,10439.02,10933.44,9679.0,2018-02-23T00:00:00.0000000Z,2018-02-22T00:00:00.0000000Z,506273,67060.166483,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
66,10131.04,9815.55,10435.0,9570.19,2018-02-24T00:00:00.0000000Z,2018-02-23T00:00:00.0000000Z,467480,57202.70237,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
67,9694.51,10131.04,10496.97,9352.0,2018-02-25T00:00:00.0000000Z,2018-02-24T00:00:00.0000000Z,337918,40888.156299,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
68,9590.0,9694.51,9847.0,9274.8,2018-02-26T00:00:00.0000000Z,2018-02-25T00:00:00.0000000Z,233101,28285.640912,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
69,10324.0,9590.0,10444.32,9350.0,2018-02-27T00:00:00.0000000Z,2018-02-26T00:00:00.0000000Z,285276,34878.292756,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
70,10569.04,10321.0,10870.0,10121.0,2018-02-28T00:00:00.0000000Z,2018-02-27T00:00:00.0000000Z,240542,30705.385123,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
71,10326.76,10584.33,11098.0,10300.0,2018-03-01T00:00:00.0000000Z,2018-02-28T00:00:00.0000000Z,277886,30800.983782,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
72,10920.0,10325.64,11060.41,10240.0,2018-03-02T00:00:00.0000000Z,2018-03-01T00:00:00.0000000Z,230428,25092.55393,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
73,11039.0,10923.36,11200.0,10770.0,2018-03-03T00:00:00.0000000Z,2018-03-02T00:00:00.0000000Z,211691,23910.71009,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
74,11464.48,11038.99,11544.0,11015.01,2018-03-04T00:00:00.0000000Z,2018-03-03T00:00:00.0000000Z,190444,21287.15328,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
75,11515.0,11464.47,11565.0,11050.02,2018-03-05T00:00:00.0000000Z,2018-03-04T00:00:00.0000000Z,168359,17295.918653,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
76,11454.0,11515.0,11710.0,11415.01,2018-03-06T00:00:00.0000000Z,2018-03-05T00:00:00.0000000Z,164318,15144.231063,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
77,10716.48,11455.0,11455.0,10555.48,2018-03-07T00:00:00.0000000Z,2018-03-06T00:00:00.0000000Z,250306,29515.572363,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
78,9910.0,10716.48,10899.0,9389.31,2018-03-08T00:00:00.0000000Z,2018-03-07T00:00:00.0000000Z,395865,50548.592999,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
79,9271.64,9910.0,10099.0,9060.0,2018-03-09T00:00:00.0000000Z,2018-03-08T00:00:00.0000000Z,336430,41095.152773,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
80,9227.0,9267.07,9410.0,8329.0,2018-03-10T00:00:00.0000000Z,2018-03-09T00:00:00.0000000Z,462677,64110.736577,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
81,8770.22,9230.0,9490.0,8667.07,2018-03-11T00:00:00.0000000Z,2018-03-10T00:00:00.0000000Z,281431,36521.160118,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
82,9533.57,8770.22,9740.0,8450.0,2018-03-12T00:00:00.0000000Z,2018-03-11T00:00:00.0000000Z,333367,44325.973386,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
83,9131.34,9533.57,9888.88,8780.0,2018-03-13T00:00:00.0000000Z,2018-03-12T00:00:00.0000000Z,336185,42188.678463,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
84,9150.0,9131.34,9474.0,8823.0,2018-03-14T00:00:00.0000000Z,2018-03-13T00:00:00.0000000Z,342662,40185.264081,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
85,8170.0,9151.92,9333.78,7900.28,2018-03-15T00:00:00.0000000Z,2018-03-14T00:00:00.0000000Z,398861,49653.964419,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
86,8240.98,8184.01,8430.0,7650.0,2018-03-16T00:00:00.0000000Z,2018-03-15T00:00:00.0000000Z,400353,52271.988122,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
87,8260.0,8240.98,8611.64,7900.0,2018-03-17T00:00:00.0000000Z,2018-03-16T00:00:00.0000000Z,255831,38827.136782,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
88,7824.8,8260.0,8348.62,7721.99,2018-03-18T00:00:00.0000000Z,2018-03-17T00:00:00.0000000Z,292077,33112.807533,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
89,8189.99,7824.01,8317.4,7322.0,2018-03-19T00:00:00.0000000Z,2018-03-18T00:00:00.0000000Z,423157,59431.179159,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
90,8600.0,8189.0,8705.23,8088.4,2018-03-20T00:00:00.0000000Z,2018-03-19T00:00:00.0000000Z,360714,55333.935166,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
91,8909.98,8595.01,9050.0,8280.0,2018-03-21T00:00:00.0000000Z,2018-03-20T00:00:00.0000000Z,298209,44854.720094,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
92,8885.0,8909.96,9177.01,8750.6,2018-03-22T00:00:00.0000000Z,2018-03-21T00:00:00.0000000Z,293646,39969.64574,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
93,8722.9,8884.82,9100.0,8465.1,2018-03-23T00:00:00.0000000Z,2018-03-22T00:00:00.0000000Z,275683,40507.694549,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
94,8898.03,8720.0,8909.0,8269.0,2018-03-24T00:00:00.0000000Z,2018-03-23T00:00:00.0000000Z,278529,39961.548476,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
95,8539.15,8898.04,8999.95,8491.0,2018-03-25T00:00:00.0000000Z,2018-03-24T00:00:00.0000000Z,270162,35425.565576,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
96,8470.15,8531.25,8669.85,8365.77,2018-03-26T00:00:00.0000000Z,2018-03-25T00:00:00.0000000Z,215613,28985.069887,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
97,8134.23,8470.14,8514.89,7831.0,2018-03-27T00:00:00.0000000Z,2018-03-26T00:00:00.0000000Z,310437,44005.889183,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
98,7795.51,8134.23,8215.94,7730.0,2018-03-28T00:00:00.0000000Z,2018-03-27T00:00:00.0000000Z,266540,37427.64805,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
99,7949.3,7795.51,8109.0,7728.0,2018-03-29T00:00:00.0000000Z,2018-03-28T00:00:00.0000000Z,183591,26396.325832,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
100,7090.14,7949.3,7975.0,6941.11,2018-03-30T00:00:00.0000000Z,2018-03-29T00:00:00.0000000Z,359733,54667.298151,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
101,6840.23,7090.16,7292.43,6600.1,2018-03-31T00:00:00.0000000Z,2018-03-30T00:00:00.0000000Z,399910,65290.742239,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
102,6923.91,6840.24,7223.36,6777.0,2018-04-01T00:00:00.0000000Z,2018-03-31T00:00:00.0000000Z,240117,36848.120168,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
103,6813.01,6922.0,7049.98,6430.0,2018-04-02T00:00:00.0000000Z,2018-04-01T00:00:00.0000000Z,260921,44069.273515,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
104,7056.03,6813.01,7125.0,6765.0,2018-04-03T00:00:00.0000000Z,2018-04-02T00:00:00.0000000Z,206876,32139.889514,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
105,7405.21,7063.97,7520.0,7011.01,2018-04-04T00:00:00.0000000Z,2018-04-03T00:00:00.0000000Z,248145,37791.63783,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
106,6796.1,7405.21,7427.52,6707.0,2018-04-05T00:00:00.0000000Z,2018-04-04T00:00:00.0000000Z,277262,42231.896873,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
107,6770.76,6796.1,6902.0,6566.69,2018-04-06T00:00:00.0000000Z,2018-04-05T00:00:00.0000000Z,238476,39029.73146,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
108,6601.39,6770.0,6850.0,6500.0,2018-04-07T00:00:00.0000000Z,2018-04-06T00:00:00.0000000Z,162456,27455.01192,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
109,6895.8,6601.39,7070.0,6586.28,2018-04-08T00:00:00.0000000Z,2018-04-07T00:00:00.0000000Z,178577,32269.578267,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
110,7018.0,6895.81,7109.13,6880.0,2018-04-09T00:00:00.0000000Z,2018-04-08T00:00:00.0000000Z,152461,21427.673165,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
111,6782.72,7011.02,7185.0,6611.0,2018-04-10T00:00:00.0000000Z,2018-04-09T00:00:00.0000000Z,212669,34078.297206,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
112,6843.9,6781.55,6890.0,6656.0,2018-04-11T00:00:00.0000000Z,2018-04-10T00:00:00.0000000Z,84763,13363.624076,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
113,6953.79,6839.56,6990.0,6787.0,2018-04-12T00:00:00.0000000Z,2018-04-11T00:00:00.0000000Z,155607,23997.871177,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
114,7923.0,6953.78,8012.23,6743.2,2018-04-13T00:00:00.0000000Z,2018-04-12T00:00:00.0000000Z,404588,64861.595987,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
115,7877.41,7922.99,8233.39,7732.0,2018-04-14T00:00:00.0000000Z,2018-04-13T00:00:00.0000000Z,351905,55044.523148,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
116,7999.01,7877.48,8186.0,7810.0,2018-04-15T00:00:00.0000000Z,2018-04-14T00:00:00.0000000Z,194500,31621.286357,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
117,8355.0,8004.52,8429.54,7999.02,2018-04-16T00:00:00.0000000Z,2018-04-15T00:00:00.0000000Z,181778,27946.720444,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
118,8064.92,8355.07,8419.0,7867.0,2018-04-17T00:00:00.0000000Z,2018-04-16T00:00:00.0000000Z,226748,36664.069715,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
119,7885.02,8064.92,8173.7,7825.4,2018-04-18T00:00:00.0000000Z,2018-04-17T00:00:00.0000000Z,221228,32152.603567,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
120,8173.0,7890.96,8236.43,7868.0,2018-04-19T00:00:00.0000000Z,2018-04-18T00:00:00.0000000Z,183472,26969.04457,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
121,8278.0,8173.99,8296.0,8080.0,2018-04-20T00:00:00.0000000Z,2018-04-19T00:00:00.0000000Z,196821,27113.847464,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
122,8856.98,8273.84,8930.0,8177.09,2018-04-21T00:00:00.0000000Z,2018-04-20T00:00:00.0000000Z,289687,39795.337485,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
123,8915.31,8852.12,9035.0,8565.0,2018-04-22T00:00:00.0000000Z,2018-04-21T00:00:00.0000000Z,295374,40872.229909,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
124,8787.02,8915.31,9020.67,8727.68,2018-04-23T00:00:00.0000000Z,2018-04-22T00:00:00.0000000Z,229871,29458.25348,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
125,8934.01,8785.7,8985.0,8745.0,2018-04-24T00:00:00.0000000Z,2018-04-23T00:00:00.0000000Z,190944,25838.114709,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
126,9619.99,8934.0,9731.01,8922.0,2018-04-25T00:00:00.0000000Z,2018-04-24T00:00:00.0000000Z,326608,46268.790106,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
127,8869.99,9618.96,9759.82,8730.0,2018-04-26T00:00:00.0000000Z,2018-04-25T00:00:00.0000000Z,477363,81110.037589,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
128,9266.0,8869.99,9307.48,8651.62,2018-04-27T00:00:00.0000000Z,2018-04-26T00:00:00.0000000Z,285850,43300.304245,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
129,8915.35,9267.03,9395.0,8889.0,2018-04-28T00:00:00.0000000Z,2018-04-27T00:00:00.0000000Z,268471,37241.347036,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
130,9348.0,8915.35,9427.48,8870.0,2018-04-29T00:00:00.0000000Z,2018-04-28T00:00:00.0000000Z,257288,34759.62842,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
131,9415.03,9348.0,9427.48,9340.0,2018-04-30T00:00:00.0000000Z,2018-04-29T00:00:00.0000000Z,5556,727.677214,ohlcv,BINANCE_SPOT_BTC_USDT,1DAY,2015-08-29T00:00:00,100000
